id	node1	label	node2
Q1000597-P1082-1	Q1000597	P1082	+75074
Q1011-P1081-8	Q1011	P1081	+0.570
Q1011-P1081-1	Q1011	P1081	+0.572
Q1011-P1081-9	Q1011	P1081	+0.575
Q1011-P1081-10	Q1011	P1081	+0.585
Q1011-P1081-11	Q1011	P1081	+0.589
Q1011-P1081-12	Q1011	P1081	+0.592
Q1011-P1081-2	Q1011	P1081	+0.594
Q1011-P1081-13	Q1011	P1081	+0.598
Q1011-P1081-14	Q1011	P1081	+0.613
Q1011-P1081-15	Q1011	P1081	+0.619
Q1011-P1081-16	Q1011	P1081	+0.625
Q1011-P1081-17	Q1011	P1081	+0.626
Q1011-P1081-3	Q1011	P1081	+0.629
Q1011-P1081-18	Q1011	P1081	+0.635
Q1011-P1081-19	Q1011	P1081	+0.636
Q1011-P1081-4	Q1011	P1081	+0.637
Q1011-P1081-5	Q1011	P1081	+0.639
Q1011-P1081-20	Q1011	P1081	+0.642
Q1011-P1081-6	Q1011	P1081	+0.643
Q1011-P1081-21	Q1011	P1081	+0.644
Q1011-P1081-7	Q1011	P1081	+0.646
Q1011-P1081-22	Q1011	P1081	+0.647
Q1011-P1081-23	Q1011	P1081	+0.652
Q1011-P1081-24	Q1011	P1081	+0.654
Q1011-P1082-1	Q1011	P1082	+212247
Q1011-P1082-2	Q1011	P1082	+217150
Q1011-P1082-3	Q1011	P1082	+222725
Q1011-P1082-4	Q1011	P1082	+228818
Q1011-P1082-5	Q1011	P1082	+235189
Q1011-P1082-6	Q1011	P1082	+241659
Q1011-P1082-7	Q1011	P1082	+248050
Q1011-P1082-8	Q1011	P1082	+254371
Q1011-P1082-9	Q1011	P1082	+260848
Q1011-P1082-10	Q1011	P1082	+267814
Q1011-P1082-11	Q1011	P1082	+275426
Q1011-P1082-12	Q1011	P1082	+283990
Q1011-P1082-13	Q1011	P1082	+293218
Q1011-P1082-21	Q1011	P1082	+301591
Q1011-P1082-14	Q1011	P1082	+301968
Q1011-P1082-20	Q1011	P1082	+302133
Q1011-P1082-22	Q1011	P1082	+304432
Q1011-P1082-19	Q1011	P1082	+305363
Q1011-P1082-15	Q1011	P1082	+308699
Q1011-P1082-18	Q1011	P1082	+309609
Q1011-P1082-23	Q1011	P1082	+310092
Q1011-P1082-16	Q1011	P1082	+312413
Q1011-P1082-17	Q1011	P1082	+312516
Q1011-P1082-24	Q1011	P1082	+317457
Q1011-P1082-25	Q1011	P1082	+324815
Q1011-P1082-26	Q1011	P1082	+330966
Q1011-P1082-27	Q1011	P1082	+335517
Q1011-P1082-28	Q1011	P1082	+338984
Q1011-P1082-29	Q1011	P1082	+342157
Q1011-P1082-30	Q1011	P1082	+346209
Q1011-P1082-31	Q1011	P1082	+351960
Q1011-P1082-32	Q1011	P1082	+359642
Q1011-P1082-33	Q1011	P1082	+368873
Q1011-P1082-34	Q1011	P1082	+379100
Q1011-P1082-35	Q1011	P1082	+389504
Q1011-P1082-36	Q1011	P1082	+399477
Q1011-P1082-37	Q1011	P1082	+408790
Q1011-P1082-38	Q1011	P1082	+417562
Q1011-P1082-39	Q1011	P1082	+425932
Q1011-P1082-40	Q1011	P1082	+434168
Q1011-P1082-41	Q1011	P1082	+442426
Q1011-P1082-42	Q1011	P1082	+450812
Q1011-P1082-43	Q1011	P1082	+459140
Q1011-P1082-44	Q1011	P1082	+466939
Q1011-P1082-45	Q1011	P1082	+473577
Q1011-P1082-46	Q1011	P1082	+478651
Q1011-P1082-47	Q1011	P1082	+481940
Q1011-P1082-48	Q1011	P1082	+483713
Q1011-P1082-49	Q1011	P1082	+484651
Q1011-P1082-50	Q1011	P1082	+485714
Q1011-P1082-51	Q1011	P1082	+487601
Q1011-P1082-52	Q1011	P1082	+490556
Q1011-P1082-53	Q1011	P1082	+494401
Q1011-P1082-54	Q1011	P1082	+498897
Q1011-P1082-55	Q1011	P1082	+546388
Q1011-P1279-34	Q1011	P1279	+0.1Q11229
Q1011-P1279-18	Q1011	P1279	+0.4Q11229
Q1011-P1279-26	Q1011	P1279	+1.8Q11229
Q1011-P1279-12	Q1011	P1279	+10.6Q11229
Q1011-P1279-7	Q1011	P1279	+11.1Q11229
Q1011-P1279-11	Q1011	P1279	+11.1Q11229
Q1011-P1279-13	Q1011	P1279	+13.9Q11229
Q1011-P1279-4	Q1011	P1279	+17.9Q11229
Q1011-P1279-2	Q1011	P1279	+20.7Q11229
Q1011-P1279-3	Q1011	P1279	+21.8Q11229
Q1011-P1279-28	Q1011	P1279	+3.4Q11229
Q1011-P1279-31	Q1011	P1279	+3.4Q11229
Q1011-P1279-9	Q1011	P1279	+3.6Q11229
Q1011-P1279-32	Q1011	P1279	+3.6Q11229
Q1011-P1279-8	Q1011	P1279	+3.7Q11229
Q1011-P1279-15	Q1011	P1279	+3.9Q11229
Q1011-P1279-23	Q1011	P1279	+3Q11229
Q1011-P1279-33	Q1011	P1279	+4.1Q11229
Q1011-P1279-14	Q1011	P1279	+4.4Q11229
Q1011-P1279-22	Q1011	P1279	+4.6Q11229
Q1011-P1279-10	Q1011	P1279	+4.7Q11229
Q1011-P1279-16	Q1011	P1279	+5.7Q11229
Q1011-P1279-27	Q1011	P1279	+5.8Q11229
Q1011-P1279-6	Q1011	P1279	+5.9Q11229
Q1011-P1279-29	Q1011	P1279	+6.7Q11229
Q1011-P1279-19	Q1011	P1279	+8.4Q11229
Q1011-P1279-17	Q1011	P1279	+9.1Q11229
Q1011-P1279-5	Q1011	P1279	+9.7Q11229
Q1011-P1279-25	Q1011	P1279	-0.3Q11229
Q1011-P1279-30	Q1011	P1279	-0.4Q11229
Q1011-P1279-35	Q1011	P1279	-0.4Q11229
Q1011-P1279-36	Q1011	P1279	-0.5Q11229
Q1011-P1279-1	Q1011	P1279	-1.2[-1.30,-1.10]Q11229
Q1011-P1279-20	Q1011	P1279	-1.6Q11229
Q1011-P1279-21	Q1011	P1279	-1Q11229
Q1011-P1279-24	Q1011	P1279	-2.3Q11229
Q1011-P2046-1	Q1011	P2046	+4033.0Q712226
Q1011-P2131-27	Q1011	P2131	+1107891063.43863Q4917
Q1011-P2131-5	Q1011	P2131	+132019065.033419Q4917
Q1011-P2131-6	Q1011	P2131	+137728155.212661Q4917
Q1011-P2131-4	Q1011	P2131	+138476239.366792Q4917
Q1011-P2131-2	Q1011	P2131	+139468114.599741Q4917
Q1011-P2131-3	Q1011	P2131	+140630758.594899Q4917
Q1011-P2131-1	Q1011	P2131	+142246875.536716Q4917
Q1011-P2131-28	Q1011	P2131	+1513933983.22398Q4917
Q1011-P2131-36	Q1011	P2131	+1596154666.48019Q4917
Q1011-P2131-37	Q1011	P2131	+1638927335.6211Q4917
Q1011-P2131-31	Q1011	P2131	+1664310769.55229Q4917
Q1011-P2131-30	Q1011	P2131	+1711817181.52969Q4917
Q1011-P2131-33	Q1011	P2131	+1751888561.72747Q4917
Q1011-P2131-38	Q1011	P2131	+1753736711.67273Q4917
Q1011-P2131-29	Q1011	P2131	+1789333748.6799Q4917
Q1011-P2131-34	Q1011	P2131	+1850951315.39815Q4917
Q1011-P2131-35	Q1011	P2131	+1858121723.32185Q4917
Q1011-P2131-32	Q1011	P2131	+1864824080.69256Q4917
Q1011-P2131-7	Q1011	P2131	+190651207.999511Q4917
Q1011-P2131-8	Q1011	P2131	+235253171.841062Q4917
Q1011-P2131-9	Q1011	P2131	+264308140.285149Q4917
Q1011-P2131-10	Q1011	P2131	+267448513.108168Q4917
Q1011-P2131-11	Q1011	P2131	+306891107.262039Q4917
Q1011-P2131-12	Q1011	P2131	+319827058.592875Q4917
Q1011-P2131-13	Q1011	P2131	+357160985.327413Q4917
Q1011-P2131-15	Q1011	P2131	+406580652.330537Q4917
Q1011-P2131-16	Q1011	P2131	+487148993.533109Q4917
Q1011-P2131-14	Q1011	P2131	+490417389.682569Q4917
Q1011-P2131-18	Q1011	P2131	+490608657.924976Q4917
Q1011-P2131-17	Q1011	P2131	+501979069.274683Q4917
Q1011-P2131-19	Q1011	P2131	+521910560.524868Q4917
Q1011-P2131-21	Q1011	P2131	+539227277.626411Q4917
Q1011-P2131-22	Q1011	P2131	+563024383.296626Q4917
Q1011-P2131-20	Q1011	P2131	+592416703.058878Q4917
Q1011-P2131-23	Q1011	P2131	+620974660.230303Q4917
Q1011-P2131-24	Q1011	P2131	+813963830.179217Q4917
Q1011-P2131-25	Q1011	P2131	+924318490.7598Q4917
Q1011-P2131-26	Q1011	P2131	+971977088.156914Q4917
Q1011-P2132-15	Q1011	P2132	+1072Q4917
Q1011-P2132-18	Q1011	P2132	+1201Q4917
Q1011-P2132-21	Q1011	P2132	+1239Q4917
Q1011-P2132-19	Q1011	P2132	+1250Q4917
Q1011-P2132-16	Q1011	P2132	+1251Q4917
Q1011-P2132-17	Q1011	P2132	+1258Q4917
Q1011-P2132-22	Q1011	P2132	+1268Q4917
Q1011-P2132-14	Q1011	P2132	+1328Q4917
Q1011-P2132-23	Q1011	P2132	+1373Q4917
Q1011-P2132-20	Q1011	P2132	+1389Q4917
Q1011-P2132-24	Q1011	P2132	+1768Q4917
Q1011-P2132-25	Q1011	P2132	+1976Q4917
Q1011-P2132-26	Q1011	P2132	+2048Q4917
Q1011-P2132-27	Q1011	P2132	+2304Q4917
Q1011-P2132-36	Q1011	P2132	+2996Q4917
Q1011-P2132-37	Q1011	P2132	+3082Q4917
Q1011-P2132-28	Q1011	P2132	+3112Q4917
Q1011-P2132-38	Q1011	P2132	+3244Q4917
Q1011-P2132-31	Q1011	P2132	+3312Q4917
Q1011-P2132-33	Q1011	P2132	+3408Q4917
Q1011-P2132-30	Q1011	P2132	+3444Q4917
Q1011-P2132-35	Q1011	P2132	+3532Q4917
Q1011-P2132-34	Q1011	P2132	+3557Q4917
Q1011-P2132-29	Q1011	P2132	+3638Q4917
Q1011-P2132-32	Q1011	P2132	+3670Q4917
Q1011-P2132-5	Q1011	P2132	+426Q4917
Q1011-P2132-6	Q1011	P2132	+437Q4917
Q1011-P2132-4	Q1011	P2132	+456Q4917
Q1011-P2132-3	Q1011	P2132	+473Q4917
Q1011-P2132-2	Q1011	P2132	+478Q4917
Q1011-P2132-1	Q1011	P2132	+496Q4917
Q1011-P2132-7	Q1011	P2132	+595Q4917
Q1011-P2132-8	Q1011	P2132	+724Q4917
Q1011-P2132-10	Q1011	P2132	+797Q4917
Q1011-P2132-9	Q1011	P2132	+801Q4917
Q1011-P2132-11	Q1011	P2132	+897Q4917
Q1011-P2132-12	Q1011	P2132	+913Q4917
Q1011-P2132-13	Q1011	P2132	+994Q4917
Q1011-P2134-25	Q1011	P2134	+139362725Q4917
Q1011-P2134-26	Q1011	P2134	+174391987Q4917
Q1011-P2134-18	Q1011	P2134	+19323245Q4917
Q1011-P2134-27	Q1011	P2134	+254525770Q4917
Q1011-P2134-17	Q1011	P2134	+27566288Q4917
Q1011-P2134-21	Q1011	P2134	+28196819Q4917
Q1011-P2134-32	Q1011	P2134	+338617844Q4917
Q1011-P2134-29	Q1011	P2134	+361467110Q4917
Q1011-P2134-28	Q1011	P2134	+364462266Q4917
Q1011-P2134-16	Q1011	P2134	+36891764Q4917
Q1011-P2134-33	Q1011	P2134	+375841715Q4917
Q1011-P2134-2	Q1011	P2134	+37829159Q4917
Q1011-P2134-31	Q1011	P2134	+382190168Q4917
Q1011-P2134-30	Q1011	P2134	+397876704Q4917
Q1011-P2134-5	Q1011	P2134	+40990516Q4917
Q1011-P2134-15	Q1011	P2134	+42078709Q4917
Q1011-P2134-1	Q1011	P2134	+42401306Q4917
Q1011-P2134-3	Q1011	P2134	+42738961Q4917
Q1011-P2134-20	Q1011	P2134	+43483582Q4917
Q1011-P2134-22	Q1011	P2134	+45479477Q4917
Q1011-P2134-4	Q1011	P2134	+45902521Q4917
Q1011-P2134-34	Q1011	P2134	+475334071Q4917
Q1011-P2134-36	Q1011	P2134	+494495560Q4917
Q1011-P2134-35	Q1011	P2134	+510930784Q4917
Q1011-P2134-6	Q1011	P2134	+55357731Q4917
Q1011-P2134-7	Q1011	P2134	+56359503Q4917
Q1011-P2134-37	Q1011	P2134	+572736750Q4917
Q1011-P2134-14	Q1011	P2134	+57690218Q4917
Q1011-P2134-38	Q1011	P2134	+617362329Q4917
Q1011-P2134-12	Q1011	P2134	+65100093Q4917
Q1011-P2134-10	Q1011	P2134	+74738034Q4917
Q1011-P2134-13	Q1011	P2134	+75755926Q4917
Q1011-P2134-11	Q1011	P2134	+76969365Q4917
Q1011-P2134-23	Q1011	P2134	+77123428Q4917
Q1011-P2134-8	Q1011	P2134	+80730245Q4917
Q1011-P2134-9	Q1011	P2134	+81332707Q4917
Q1011-P2134-19	Q1011	P2134	+8316973Q4917
Q1011-P2134-24	Q1011	P2134	+92617800Q4917
Q1011-P2219-1	Q1011	P2219	+4.0[+3.9,+4.1]Q11229
Q1011-P2250-1	Q1011	P2250	+69.086Q577
Q1011-P2250-2	Q1011	P2250	+69.747Q577
Q1011-P2250-3	Q1011	P2250	+70.358Q577
Q1011-P2250-4	Q1011	P2250	+70.882Q577
Q1011-P2250-5	Q1011	P2250	+71.293Q577
Q1011-P2250-6	Q1011	P2250	+71.584Q577
Q1011-P2250-7	Q1011	P2250	+71.76Q577
Q1011-P2250-8	Q1011	P2250	+71.842Q577
Q1011-P2250-9	Q1011	P2250	+71.869Q577
Q1011-P2250-10	Q1011	P2250	+71.881Q577
Q1011-P2250-11	Q1011	P2250	+71.899Q577
Q1011-P2250-12	Q1011	P2250	+71.941Q577
Q1011-P2250-13	Q1011	P2250	+72.019Q577
Q1011-P2250-14	Q1011	P2250	+72.127Q577
Q1011-P2250-15	Q1011	P2250	+72.259Q577
Q1011-P2250-16	Q1011	P2250	+72.418Q577
Q1011-P2250-17	Q1011	P2250	+72.599Q577
Q1011-P2250-18	Q1011	P2250	+72.798Q577
Q1011-P2299-1	Q1011	P2299	+1070.659Q550207
Q1011-P2299-2	Q1011	P2299	+1096.02Q550207
Q1011-P2299-3	Q1011	P2299	+1211.907Q550207
Q1011-P2299-4	Q1011	P2299	+1312.515Q550207
Q1011-P2299-5	Q1011	P2299	+1554.847Q550207
Q1011-P2299-6	Q1011	P2299	+1766.401Q550207
Q1011-P2299-7	Q1011	P2299	+1954.288Q550207
Q1011-P2299-8	Q1011	P2299	+2157.863Q550207
Q1011-P2299-9	Q1011	P2299	+2400.519Q550207
Q1011-P2299-10	Q1011	P2299	+2653.789Q550207
Q1011-P2299-11	Q1011	P2299	+3039.196Q550207
Q1011-P2299-12	Q1011	P2299	+3115.97Q550207
Q1011-P2299-13	Q1011	P2299	+3268.136Q550207
Q1011-P2299-14	Q1011	P2299	+3411.83Q550207
Q1011-P2299-15	Q1011	P2299	+3801.025Q550207
Q1011-P2299-16	Q1011	P2299	+4133.514Q550207
Q1011-P2299-17	Q1011	P2299	+4541.06Q550207
Q1011-P2299-18	Q1011	P2299	+5306.871Q550207
Q1011-P2299-20	Q1011	P2299	+5619.202Q550207
Q1011-P2299-19	Q1011	P2299	+5708.805Q550207
Q1011-P2299-21	Q1011	P2299	+5708.986Q550207
Q1011-P2299-22	Q1011	P2299	+5991.778Q550207
Q1011-P2299-23	Q1011	P2299	+6101.759Q550207
Q1011-P2299-24	Q1011	P2299	+6184.956Q550207
Q1011-P2299-25	Q1011	P2299	+6264.235Q550207
Q1011-P2299-26	Q1011	P2299	+6317.255Q550207
Q1011-P2299-27	Q1011	P2299	+6604.487Q550207
Q1011-P2299-28	Q1011	P2299	+6912.638Q550207
Q1011-P2573-5	Q1011	P2573	+13764
Q1011-P2573-6	Q1011	P2573	+13894
Q1011-P2573-7	Q1011	P2573	+14233
Q1011-P2573-8	Q1011	P2573	+14273
Q1011-P2573-1	Q1011	P2573	+18049
Q1011-P2573-2	Q1011	P2573	+19090
Q1011-P2573-3	Q1011	P2573	+20032
Q1011-P2573-9	Q1011	P2573	+22255
Q1011-P2573-10	Q1011	P2573	+22300
Q1011-P2573-11	Q1011	P2573	+23144
Q1011-P2573-4	Q1011	P2573	+23649
Q1011-P2573-12	Q1011	P2573	+24998
Q1011-P2855-1	Q1011	P2855	+15Q11229
Q1011-P2884-1	Q1011	P2884	+220Q25250
Q1011-P3864-4	Q1011	P3864	+10.1
Q1011-P3864-2	Q1011	P3864	+11.0
Q1011-P3864-3	Q1011	P3864	+11.1
Q1011-P3864-1	Q1011	P3864	+11.3
Q1011-P3864-5	Q1011	P3864	+9.4
Q1011-P4010-9	Q1011	P4010	+1001791693Q550207
Q1011-P4010-10	Q1011	P4010	+1131270395Q550207
Q1011-P4010-11	Q1011	P4010	+1322290421Q550207
Q1011-P4010-12	Q1011	P4010	+1382605542Q550207
Q1011-P4010-13	Q1011	P4010	+1477543860Q550207
Q1011-P4010-14	Q1011	P4010	+1569943432Q550207
Q1011-P4010-15	Q1011	P4010	+1777602752Q550207
Q1011-P4010-16	Q1011	P4010	+1961629328Q550207
Q1011-P4010-17	Q1011	P4010	+2183318927Q550207
Q1011-P4010-18	Q1011	P4010	+2581463889Q550207
Q1011-P4010-20	Q1011	P4010	+2792535573Q550207
Q1011-P4010-19	Q1011	P4010	+2807150701Q550207
Q1011-P4010-21	Q1011	P4010	+2868103097Q550207
Q1011-P4010-22	Q1011	P4010	+3044224922Q550207
Q1011-P4010-23	Q1011	P4010	+3136176000Q550207
Q1011-P4010-24	Q1011	P4010	+3216832646Q550207
Q1011-P4010-25	Q1011	P4010	+3297725021Q550207
Q1011-P4010-26	Q1011	P4010	+3366547428Q550207
Q1011-P4010-27	Q1011	P4010	+3563516835Q550207
Q1011-P4010-1	Q1011	P4010	+366040210Q550207
Q1011-P4010-28	Q1011	P4010	+3776982695Q550207
Q1011-P4010-2	Q1011	P4010	+383534726Q550207
Q1011-P4010-3	Q1011	P4010	+435183533Q550207
Q1011-P4010-4	Q1011	P4010	+484336497Q550207
Q1011-P4010-5	Q1011	P4010	+589529574Q550207
Q1011-P4010-6	Q1011	P4010	+687354470Q550207
Q1011-P4010-7	Q1011	P4010	+779317103Q550207
Q1011-P4010-8	Q1011	P4010	+880785920Q550207
Q1011-P4841-16	Q1011	P4841	+2.303
Q1011-P4841-15	Q1011	P4841	+2.339
Q1011-P4841-14	Q1011	P4841	+2.376
Q1011-P4841-13	Q1011	P4841	+2.417
Q1011-P4841-12	Q1011	P4841	+2.464
Q1011-P4841-11	Q1011	P4841	+2.52
Q1011-P4841-10	Q1011	P4841	+2.586
Q1011-P4841-9	Q1011	P4841	+2.665
Q1011-P4841-8	Q1011	P4841	+2.759
Q1011-P4841-7	Q1011	P4841	+2.87
Q1011-P4841-6	Q1011	P4841	+3
Q1011-P4841-5	Q1011	P4841	+3.147
Q1011-P4841-4	Q1011	P4841	+3.309
Q1011-P4841-3	Q1011	P4841	+3.484
Q1011-P4841-2	Q1011	P4841	+3.666
Q1011-P4841-1	Q1011	P4841	+3.852
Q1011-P6897-1	Q1011	P6897	+87Q11229
Q1019-P1081-1	Q1019	P1081	+0.456
Q1019-P1081-9	Q1019	P1081	+0.457
Q1019-P1081-8	Q1019	P1081	+0.462
Q1019-P1081-10	Q1019	P1081	+0.466
Q1019-P1081-11	Q1019	P1081	+0.472
Q1019-P1081-2	Q1019	P1081	+0.478
Q1019-P1081-12	Q1019	P1081	+0.479
Q1019-P1081-13	Q1019	P1081	+0.484
Q1019-P1081-14	Q1019	P1081	+0.491
Q1019-P1081-15	Q1019	P1081	+0.500
Q1019-P1081-16	Q1019	P1081	+0.503
Q1019-P1081-3	Q1019	P1081	+0.504
Q1019-P1081-17	Q1019	P1081	+0.504
Q1019-P1081-4	Q1019	P1081	+0.505
Q1019-P1081-5	Q1019	P1081	+0.507
Q1019-P1081-6	Q1019	P1081	+0.508
Q1019-P1081-18	Q1019	P1081	+0.509
Q1019-P1081-7	Q1019	P1081	+0.510
Q1019-P1081-19	Q1019	P1081	+0.512
Q1019-P1081-20	Q1019	P1081	+0.514
Q1019-P1081-21	Q1019	P1081	+0.517
Q1019-P1081-22	Q1019	P1081	+0.519
Q1019-P1082-27	Q1019	P1082	+10264368
Q1019-P1082-28	Q1019	P1082	+10563491
Q1019-P1082-29	Q1019	P1082	+10877757
Q1019-P1082-30	Q1019	P1082	+11205548
Q1019-P1082-31	Q1019	P1082	+11545782
Q1019-P1082-32	Q1019	P1082	+11898267
Q1019-P1082-33	Q1019	P1082	+12263899
Q1019-P1082-34	Q1019	P1082	+12643864
Q1019-P1082-35	Q1019	P1082	+13039754
Q1019-P1082-36	Q1019	P1082	+13452526
Q1019-P1082-37	Q1019	P1082	+13882646
Q1019-P1082-38	Q1019	P1082	+14329239
Q1019-P1082-39	Q1019	P1082	+14790245
Q1019-P1082-40	Q1019	P1082	+15262817
Q1019-P1082-41	Q1019	P1082	+15744811
Q1019-P1082-42	Q1019	P1082	+16235767
Q1019-P1082-43	Q1019	P1082	+16736029
Q1019-P1082-44	Q1019	P1082	+17245275
Q1019-P1082-45	Q1019	P1082	+17763367
Q1019-P1082-46	Q1019	P1082	+18290394
Q1019-P1082-47	Q1019	P1082	+18826126
Q1019-P1082-48	Q1019	P1082	+19371023
Q1019-P1082-49	Q1019	P1082	+19926785
Q1019-P1082-50	Q1019	P1082	+20495695
Q1019-P1082-51	Q1019	P1082	+21079532
Q1019-P1082-52	Q1019	P1082	+21678934
Q1019-P1082-53	Q1019	P1082	+22293914
Q1019-P1082-54	Q1019	P1082	+22924851
Q1019-P1082-55	Q1019	P1082	+25570895
Q1019-P1082-1	Q1019	P1082	+5099371
Q1019-P1082-2	Q1019	P1082	+5223621
Q1019-P1082-3	Q1019	P1082	+5352674
Q1019-P1082-4	Q1019	P1082	+5486593
Q1019-P1082-5	Q1019	P1082	+5625401
Q1019-P1082-6	Q1019	P1082	+5769219
Q1019-P1082-7	Q1019	P1082	+5918060
Q1019-P1082-8	Q1019	P1082	+6072270
Q1019-P1082-9	Q1019	P1082	+6232704
Q1019-P1082-10	Q1019	P1082	+6400454
Q1019-P1082-11	Q1019	P1082	+6576301
Q1019-P1082-12	Q1019	P1082	+6760352
Q1019-P1082-13	Q1019	P1082	+6952383
Q1019-P1082-14	Q1019	P1082	+7152391
Q1019-P1082-15	Q1019	P1082	+7360271
Q1019-P1082-16	Q1019	P1082	+7575757
Q1019-P1082-17	Q1019	P1082	+7799642
Q1019-P1082-18	Q1019	P1082	+8031589
Q1019-P1082-19	Q1019	P1082	+8268902
Q1019-P1082-20	Q1019	P1082	+8507958
Q1019-P1082-21	Q1019	P1082	+8746516
Q1019-P1082-22	Q1019	P1082	+8983494
Q1019-P1082-23	Q1019	P1082	+9220693
Q1019-P1082-24	Q1019	P1082	+9462343
Q1019-P1082-25	Q1019	P1082	+9714342
Q1019-P1082-26	Q1019	P1082	+9981113
Q1019-P1198-1	Q1019	P1198	+4[+3,+5]Q11229
Q1019-P1279-20	Q1019	P1279	+10.1Q11229
Q1019-P1279-29	Q1019	P1279	+10.1Q11229
Q1019-P1279-31	Q1019	P1279	+10.2Q11229
Q1019-P1279-10	Q1019	P1279	+10.6Q11229
Q1019-P1279-7	Q1019	P1279	+10.7Q11229
Q1019-P1279-27	Q1019	P1279	+10.8Q11229
Q1019-P1279-26	Q1019	P1279	+11.4Q11229
Q1019-P1279-6	Q1019	P1279	+11.6Q11229
Q1019-P1279-12	Q1019	P1279	+11.7Q11229
Q1019-P1279-23	Q1019	P1279	+13.5Q11229
Q1019-P1279-11	Q1019	P1279	+13.8Q11229
Q1019-P1279-13	Q1019	P1279	+16.1Q11229
Q1019-P1279-9	Q1019	P1279	+17.3Q11229
Q1019-P1279-4	Q1019	P1279	+19.5Q11229
Q1019-P1279-25	Q1019	P1279	+27.3Q11229
Q1019-P1279-8	Q1019	P1279	+29.2Q11229
Q1019-P1279-2	Q1019	P1279	+30.5Q11229
Q1019-P1279-3	Q1019	P1279	+31.9Q11229
Q1019-P1279-16	Q1019	P1279	+37.3Q11229
Q1019-P1279-18	Q1019	P1279	+4.8Q11229
Q1019-P1279-22	Q1019	P1279	+5.7Q11229
Q1019-P1279-33	Q1019	P1279	+5.8Q11229
Q1019-P1279-34	Q1019	P1279	+6.3Q11229
Q1019-P1279-19	Q1019	P1279	+6.4Q11229
Q1019-P1279-32	Q1019	P1279	+6.9Q11229
Q1019-P1279-15	Q1019	P1279	+61.2Q11229
Q1019-P1279-35	Q1019	P1279	+6Q11229
Q1019-P1279-1	Q1019	P1279	+7.1[+7.0,+7.2]Q11229
Q1019-P1279-36	Q1019	P1279	+7.6Q11229
Q1019-P1279-28	Q1019	P1279	+8.2Q11229
Q1019-P1279-14	Q1019	P1279	+8.3Q11229
Q1019-P1279-17	Q1019	P1279	+8.3Q11229
Q1019-P1279-30	Q1019	P1279	+8Q11229
Q1019-P1279-5	Q1019	P1279	+9.8Q11229
Q1019-P1279-21	Q1019	P1279	+9.9Q11229
Q1019-P1279-24	Q1019	P1279	-0.8Q11229
Q1019-P2046-1	Q1019	P2046	+587295.0Q712226
Q1019-P2131-57	Q1019	P2131	+10001193315.1966Q4917
Q1019-P2131-9	Q1019	P2131	+1031669636.36116Q4917
Q1019-P2131-10	Q1019	P2131	+1056391054.5386Q4917
Q1019-P2131-54	Q1019	P2131	+10601690871.7611Q4917
Q1019-P2131-55	Q1019	P2131	+10673516672.6664Q4917
Q1019-P2131-11	Q1019	P2131	+1111859569.7715Q4917
Q1019-P2131-58	Q1019	P2131	+11499803806.5729Q4917
Q1019-P2131-12	Q1019	P2131	+1199507629.99179Q4917
Q1019-P2131-13	Q1019	P2131	+1341590681.58511Q4917
Q1019-P2131-14	Q1019	P2131	+1653062347.36254Q4917
Q1019-P2131-15	Q1019	P2131	+1917508190.04689Q4917
Q1019-P2131-17	Q1019	P2131	+2181844193.9254Q4917
Q1019-P2131-16	Q1019	P2131	+2283049233.28758Q4917
Q1019-P2131-18	Q1019	P2131	+2358930406.42896Q4917
Q1019-P2131-29	Q1019	P2131	+2442507588.38497Q4917
Q1019-P2131-30	Q1019	P2131	+2498059014.77295Q4917
Q1019-P2131-28	Q1019	P2131	+2565634382.28689Q4917
Q1019-P2131-32	Q1019	P2131	+2653141958.52585Q4917
Q1019-P2131-19	Q1019	P2131	+2669755115.50569Q4917
Q1019-P2131-26	Q1019	P2131	+2857889712.4808Q4917
Q1019-P2131-25	Q1019	P2131	+2939485471.50097Q4917
Q1019-P2131-35	Q1019	P2131	+2977040722.47057Q4917
Q1019-P2131-33	Q1019	P2131	+3024459564.32157Q4917
Q1019-P2131-31	Q1019	P2131	+3081479800.28769Q4917
Q1019-P2131-36	Q1019	P2131	+3159901231.97468Q4917
Q1019-P2131-27	Q1019	P2131	+3258288890.58567Q4917
Q1019-P2131-34	Q1019	P2131	+3370842210.90955Q4917
Q1019-P2131-20	Q1019	P2131	+3463565881.42486Q4917
Q1019-P2131-24	Q1019	P2131	+3511573991.89742Q4917
Q1019-P2131-23	Q1019	P2131	+3526198070.09621Q4917
Q1019-P2131-38	Q1019	P2131	+3545776697.12109Q4917
Q1019-P2131-22	Q1019	P2131	+3594868208.41885Q4917
Q1019-P2131-40	Q1019	P2131	+3717515282.53319Q4917
Q1019-P2131-39	Q1019	P2131	+3738704467.51878Q4917
Q1019-P2131-41	Q1019	P2131	+3877673539.09084Q4917
Q1019-P2131-37	Q1019	P2131	+3995028592.78722Q4917
Q1019-P2131-21	Q1019	P2131	+4042139901.36698Q4917
Q1019-P2131-45	Q1019	P2131	+4363934494.37405Q4917
Q1019-P2131-43	Q1019	P2131	+4397254607.61164Q4917
Q1019-P2131-42	Q1019	P2131	+4529575347.56805Q4917
Q1019-P2131-46	Q1019	P2131	+5039293030.82367Q4917
Q1019-P2131-44	Q1019	P2131	+5474030080.24451Q4917
Q1019-P2131-47	Q1019	P2131	+5515884348.54904Q4917
